CO_PER_ROL,CUSIP,CONAME,EXEC_FNAME,EXEC_FULLNAME,EXEC_LNAME,YEAR,TWITTER,T_NAME,Search Date,company related,personal related,Note,
37943,91307C10,UNITED THERAPEUTICS CORP,Roger,Roger A. Jeffs,Jeffs,2016,X,X,2019/2/9,,,https://www.linkedin.com/in/roger-jeffs-b816b45/,
43221,48562P10,KAPSTONE PAPER & PACKAGING,Roger,Roger Warren Stone,Stone,2016,X,X,2019/2/9,,,,
26362,85423110,STANDEX INTERNATIONAL CORP,Roger,Roger L. Fix,Fix,2014,X,X,,,,https://www.linkedin.com/in/rogerfix/,
38131,59170810,METROPCS COMMUNICATIONS INC,Roger,Roger D. Linquist,Linquist,2012,,,,,,,
44276,G8721010,UTI WORLDWIDE INC,Roger,Roger I. MacFarlane,MacFarlane,2008,,,,,,,
38536,22002T10,CORPORATE OFFICE PROPERT,Roger,"Roger A. Waesche, Jr.","Waesche, Jr.",2015,X,X,2019/2/9,,,https://www.linkedin.com/in/roger-waesche-9298b9168/,
55673,69888T20,PAR PACIFIC HOLDINGS INC,Roger,Roger A. Parker,Parker,2009,,,,,,,
24355,12507110,CDI CORP,Roger,Roger H. Ballou,Ballou,2010,,,,,,,
48877,67622010,OFFICE DEPOT INC,Roland,Roland C. Smith,Smith,2016,X,X,2019/2/9,,,,
17092,95058W10,WENDY'S CO,Roland,Roland C. Smith,Smith,2011,,,,,,,
34586,27033X10,EARTHLINK HOLDINGS CORP,Rolla,Rolla P. Huff,Huff,2013,,,,,,,
48527,80299Z00,SANTANDER HOLDINGS USA INC,Roman,Roman Suarez Blanco,Blanco,2014,https://twitter.com/bosco2998,bosco2998,,,,,
42597,69357C50,PRGX GLOBAL INC,Romil,Romil Bahl,Bahl,2013,,,,,,,
31706,14149Y10,CARDINAL HEALTH INC,Ronal,Ronal Kerry Clark,Clark,2009,,,,,,,
31730,22704610,CROCS INC,Ronald,Ronald R. Snyder,Snyder,2008,,,,,,,
45974,2343610,AMEDISYS INC,Ronald,Ronald A. LaBorde,LaBorde,2014,X,X,,,,,
45634,62899S93,NCO GROUP INC,Ronald,Ronald A. Rittenmeyer,Rittenmeyer,2011,,,,,,,
34961,70910210,PENNSYLVANIA RE INVS TRUST,Ronald,Ronald Rubin,Rubin,2011,,,,,,,
45278,70816010,PENNEY (J C) CO,Ronald,Ronald B. Johnson,Johnson,2012,,,,,,,
13915,85747710,STATE STREET CORP,Ronald,Ronald E. Logue,Logue,2009,,,,,,,
36404,76155720,REWARDS NETWORKS INC,Ronald,Ronald L. Blake,Blake,2009,,,,,,,
53700,6777410,BARNES & NOBLE INC,Ronald,Ronald D. Boire,Boire,2015,X,X,2019/2/9,,,,
53433,40502410,HAEMONETICS CORP,Ronald,Ronald G. Gelbman,Gelbman,2015,X,X,2019/2/9,,,,
53572,75421210,RAVEN INDUSTRIES INC,Ronald,Ronald M. Moquist,Moquist,2010,,,,,,,
36238,37247A10,GENTIVA HEALTH SERVICES INC,Ronald,Ronald A. Malone,Malone,2008,,,,,,,
45024,253530,AARON'S INC,Ronald,Ronald W. Allen,Allen,2014,X,X,,,,,
23460,00817Y10,AETNA INC,Ronald,Ronald Allan Williams,Williams,2010,,,,,,,
651,15699X92,CERIDIAN CORP,Ronald,Ronald L. Turner,Turner,2006,,,,,,,
37877,9970910,BORDERS GROUP INC,Ronald,Ronald Marshall,Marshall,2009,,,,,,,
52905,14166510,CAREER EDUCATION CORP,Ronald,Ronald D. McCray,McCray,2015,X,X,2019/2/9,,,https://www.linkedin.com/in/ron-mccray-08937331/,
25019,26000310,DOVER CORP,Ronald,Ronald L. Hoffman,Hoffman,2008,,,,,,,
37799,15476040,CENTRAL PACIFIC FINANCIAL CP,Ronald,Ronald Kazuto Migita,Migita,2009,,,,,,,
44423,74835610,QUESTAR CORP,Ronald,Ronald W. Jibson,Jibson,2015,https://twitter.com/RJibson,RJibson,2019/2/9,,,https://www.linkedin.com/in/ron-jibson-859a4620/,
310,71799B93,BAUSCH & LOMB HLDGS -REDH,Ronald,Ronald L. Zarrella,Zarrella,2006,,,,,,,
9304,85503010,STAPLES INC,Ronald,"Ronald L. Sargent, M.B.A.","Sargent, M.B.A.",2016,X,X,2019/2/9,,,,
56342,23210910,CUTERA INC,Ronald,Ronald J. Santilli,Santilli,2016,https://twitter.com/ronsantilli,ronsantilli,2019/2/9,,,,
5271,59870930,MILACRON INC,Ronald,Ronald D. Brown,Brown,2007,,,,,,,
28415,5377410,AVIS BUDGET GROUP INC,Ronald,Ronald L. Nelson,Nelson,2015,X,X,,,,,
28397,67000610,NOVELL INC,Ronald,Ronald W. Hovsepian,Hovsepian,2010,,,,,,,
44581,74112D10,PRESTIGE BRANDS HOLDINGS,Ronald,Ronald M. Lombardi,Lombardi,2016,X,X,,,,,
8881,00737L10,ADTALEM GLOBAL EDUCATION INC,Ronald,Ronald L. Taylor,Taylor,2006,,,,,,,
8074,69840W10,PANERA BREAD CO,Ronald,Ronald M. Shaich,Shaich,2016,https://twitter.com/shaich,shaich,,,,,
48152,92870310,VOLT INFO SCIENCES INC,Ronald,Ronald Kochman,Kochman,2015,X,X,,,,,
32398,88077910,TEREX CORP,Ronald,Ronald M. De Feo,Feo,2015,X,X,,,,,
10028,74731610,QUAKER CHEMICAL CORP,Ronald,Ronald James Naples,Naples,2008,,,,,,,
24155,73936330,POWERWAVE TECHNOLOGIES INC,Ronald,Ronald J. Buschur,Buschur,2011,,,,,,,
52256,89531P10,TREX CO INC,Ronald,Ronald W. Kaplan,Kaplan,2015,X,X,,,,,
38202,00213J10,ATC VENTURES GROUP INC,Ronald,Ronald Hickman,Hickman,2007,,,,,,,
25311,44368310,HUDSON CITY BANCORP INC,Ronald,"Ronald E. Hermance, Jr.","Hermance, Jr.",2014,X,X,,,,DEAD,
23659,66680710,NORTHROP GRUMMAN CORP,Ronald,Ronald D. Sugar,Sugar,2009,,,,,,,
5258,12950010,CALERES INC,Ronald,Ronald A. Fromm,Fromm,2010,,,,,,,
45026,790310,ADVANCED MICRO DEVICES,Rory,Rory P. Read,Read,2014,https://twitter.com/RoryRead,RoryRead,,,,,
15664,36555P10,GARDNER DENVER HOLDINGS INC,Ross,Ross Centanni,Centanni,2007,,,,,,,
22799,30064510,EXAR CORP,Roubik,Roubik Gregorian,Gregorian,2006,,,,,,,
37529,43910420,HOOPER HOLMES INC,Roy,Roy H. Bubbs,Bubbs,2010,,,,,,,
2729,5380710,AVNET INC,Roy,Roy A. Vallee,Vallee,2011,,,,,,,
9437,5849810,BALL CORP,Roy,Roy David Hoover,Hoover,2010,,,,,,,
34520,21683110,COOPER TIRE & RUBBER CO,Roy,Roy V. Armes,Armes,2016,X,X,,,,,
15207,78415310,SFN GROUP INC,Roy,Roy G. Krause,Krause,2010,,,,,,,
23704,65408610,NICOR INC,Russ,Russ M. Strobel,Strobel,2010,,,,,,,
36445,87157D10,SYNAPTICS INC,Russell,Russell J. Knittel,Knittel,2011,,,,,,,
38186,9367110,BLOCK H & R INC,Russell,Russell P. Smyth,Smyth,2009,,,,,,,
45392,86736400,SUNGARD DATA SYSTEMS INC,Russell,Russell P. Fradin,Fradin,2014,X,X,,,,,
39854,42822Q10,HEWITT ASSOCIATES INC,Russell,Russell P. Fradin,Fradin,2009,,,,,,,
35115,83087910,SKYWEST INC,Russell,Russell A. Childs,Childs,2016,X,X,,,,,
15126,3759810,APOGEE ENTERPRISES INC,Russell,Russell Huffer,Huffer,2010,,,,,,,
7189,42234710,HEARTLAND EXPRESS INC,Russell,Russell A. Gerdin,Gerdin,2011,,,,,,,
9489,17856610,CITY NATIONAL CORP,Russell,"Russell D. Goldsmith, II","Goldsmith, II",2014,X,X,,,,,
22282,02341W10,AMCOL INTERNATIONAL CORP,Ryan,Ryan F. McKendrick,McKendrick,2013,,,,,,,
40745,20825C10,CONOCOPHILLIPS,Ryan,Ryan M. Lance,Lance,2016,X,X,,,,,
54514,86490910,SUCAMPO PHARMACEUTICALS INC,Ryuji,"Ryuji Ueno, M.D., Ph.D., Ph.D.","Ueno, M.D., Ph.D., P",2013,,,,,,,
35135,78427V10,SI INTERNATIONAL INC,S.,S. Bradford Antle,Antle,2007,,,,,,,
48160,3050610,AMERICAN WOODMARK CORP,S.,S. Cary Dunston,Dunston,2016,X,X,,,,,
42291,14343640,CARMIKE CINEMAS INC,S.,"S. David Passman, III","Passman, III",2015,https://twitter.com/dpassmaniii,dpassmaniii,,,,,
15866,72749310,PLANTRONICS INC,S.,S. Kenneth Kannappan,Kannappan,2016,X,X,,,,,
39560,M8554810,STRATASYS LTD,S.,S. Scott Crump,Crump,2012,,,,,,,
30057,758510,ADVO INC,S.,S. Scott Harding,Harding,2006,,,,,,,
53483,9676110,BOB EVANS FARMS,Saed,Saed Mohseni,Mohseni,2016,X,X,,,,,
28123,68389X10,ORACLE CORP,Safra,Safra Ada Catz,Catz,2016,X,X,,,,,
34412,11984810,BUFFALO WILD WINGS INC,Sally,Sally J. Smith,Smith,2016,X,X,,,,,
32689,69487310,PACIFIC SUNWEAR CALIF INC,Sally,Sally Frame Kasaks,Kasaks,2008,,,,,,,
31238,89267P10,TRADESTATION GROUP INC,Salomon,Salomon Sredni,Sredni,2010,,,,,,,
8921,31313550,FEDDERS CORP,Salvatore,Salvatore Giordano,Giordano,2006,,,,,,,
34817,61174210,MONSTER WORLDWIDE INC,Salvatore,Salvatore Iannuzzi,Iannuzzi,2014,X,X,,,,,
12444,41586410,HARSCO CORP,Salvatore,Salvatore D. Fazzolari,Fazzolari,2011,,,,,,,
29456,68858210,OSTEOTECH INC,Sam,Sam Owusu-Akyaw,Owusu-Akyaw,2009,,,,,,,
30240,67622P10,OFFICEMAX INC,Sammy,Sammy K. Duncan,Duncan,2010,,,,,,,
47709,86853630,SUPERVALU INC,Sammy,Sammy K. Duncan,Duncan,2015,X,X,,,,,
16285,45920010,INTL BUSINESS MACHINES CORP,Samuel,Samuel J. Palmisano,Palmisano,2011,,,,,,,
3565,78118210,RUBY TUESDAY INC,Samuel,"Samuel E. Beall, III","Beall, III",2012,,,,,,,
14902,45718710,INGREDION INC,Samuel,"Samuel C. Scott, III","Scott, III",2008,,,,,,,
44392,39006410,GREAT ATLANTIC & PAC TEA CO,Samuel,Samuel Martin,Martin,2010,,,,,,,
33325,56377120,MANNATECH INC,Samuel,Samuel L. Caster,Caster,2007,,,,,,,
51431,16115Q30,CHART INDUSTRIES INC,Samuel,Samuel F. Thomas,Thomas,2016,X,X,,,,,
42982,60456710,MIPS TECHNOLOGIES INC,Sandeep,Sandeep S. Vij,Vij,2012,,,,,,,
36194,20360710,COMMUNITY BANK SYSTEM INC,Sandford,Sandford A. Belden,Belden,2006,,,,,,,
8546,9857010,BOOKS-A-MILLION INC,Sandra,Sandra Brophy Cochran,Cochran,2008,,,,,,,
31101,75023610,RADIAN GROUP INC,Sanford,Sanford A. Ibrahim,Ibrahim,2016,X,X,,,,,
43249,62009710,MOTOROLA MOBILITY HLDGS INC,Sanjay,"Sanjay K. Jha, Ph.D., B.E.","Jha, Ph.D., B.E.",2011,X,X,,,,,
37020,62007630,MOTOROLA SOLUTIONS INC,Sanjay,"Sanjay K. Jha, Ph.D., B.E.","Jha, Ph.D., B.E.",2010,SAME,SAME,,,,,
21903,80004C10,SANDISK CORP,Sanjay,Sanjay Mehrotra,Mehrotra,2015,https://twitter.com/MicronCEO,MicronCEO,,,,,
19202,89406530,TRANSWITCH CORP,Santanu,"Santanu Das, M.D.","Das, M.D.",2009,,,,,,,
25590,2.65E+14,DUN & BRADSTREET CORP,Sara,Sara Mathew,Mathew,2013,,,,,,,
46272,23331S10,DHI GROUP INC,Scot,Scot W. Melland,Melland,2013,,,,,,,
11901,2003910,ALLTEL CORP,Scott,Scott T. Ford,Ford,2007,,,,,,,
33463,70339510,PATTERSON COMPANIES INC,Scott,Scott P. Anderson,Anderson,2016,X,X,,,,,
46156,512510,ACXIOM CORP,Scott,Scott E. Howe,Howe,2016,X,X,,,,,
55515,G4756710,IHS MARKIT LTD,Scott,Scott C. Key,Key,2015,X,X,,,,,
37819,63713810,NATIONAL PENN BANCSHARES INC,Scott,Scott V. Fainor,Fainor,2015,X,X,,,,,
43325,780010,AEROJET ROCKETDYNE HOLDINGS,Scott,Scott J. Seymour,Seymour,2015,X,X,,,,,
15379,17290810,CINTAS CORP,Scott,Scott D. Farmer,Farmer,2016,X,X,,,,,
49059,14166510,CAREER EDUCATION CORP,Scott,Scott W. Steffey,Steffey,2014,X,X,,,,,
37554,56845T30,MARINER ENERGY INC,Scott,Scott D. Josey,Josey,2009,,,,,,,
10700,16861510,CHICOS FAS INC,Scott,Scott A. Edmonds,Edmonds,2008,,,,,,,
24952,7581110,BECKMAN COULTER INC,Scott,Scott T. Garrett,Garrett,2010,,,,,,,
17425,05299Q93,PAR PHARMACEUTCL HLDGS -REDH,Scott,Scott L. Tarriff,Tarriff,2006,,,,,,,
30946,23317H85,DDR CORP,Scott,Scott Alan Wolstein,Wolstein,2009,,,,,,,
50466,12507110,CDI CORP,Scott,Scott Freidheim,Freidheim,2016,https://twitter.com/scottfreidheim,ScottFreidheim,,,,,
46645,14841130,CASTLE (A M) & CO,Scott,Scott J. Dolan,Dolan,2014,X,X,,,,,
18848,48203R10,JUNIPER NETWORKS INC,Scott,Scott G. Kriens,Kriens,2007,,,,,,,
4441,72378710,PIONEER NATURAL RESOURCES CO,Scott,Scott Douglas Sheffield,Sheffield,2016,X,X,,,,,
2462,86681020,SUN MICROSYSTEMS INC,Scott,Scott G. McNealy,McNealy,2006,,,,,,,
38459,36020,AAON INC,Scott,Scott M. Asbjornson,Asbjornson,2011,,,,,,,
6334,46299A00,NBTY INC,Scott,Scott Rudolph,Rudolph,2010,,,,,,,
30206,11132010,BROADCOM CORP -CL A,Scott,Scott A. McGregor,McGregor,2014,X,X,,,,,
27261,12819510,CALATLANTIC GROUP INC,Scott,Scott D. Stowell,Stowell,2015,X,X,,,,,
42715,83013P10,SIZMEK INC,Scott,Scott K. Ginsburg,Ginsburg,2011,,,,,,,
25893,75045910,RADISYS CORP,Scott,Scott C. Grout,Grout,2011,,,,,,,
36340,64007910,NEENAH PAPER INC,Sean,Sean T. Erwin,Erwin,2010,,,,,,,
51318,20588710,CONAGRA BRANDS INC,Sean,Sean M. Connolly,Connolly,2016,X,X,,,,,
46326,43258910,HILLSHIRE BRANDS CO,Sean,Sean M. Connolly,Connolly,2013,,,,,,,
25994,35905910,FRONTIER AIRLINES HOLDINGS,Sean,Sean E. Menke,Menke,2008,,,,,,,
38356,88633P30,TICKETMASTER ENTERTNMNT INC,Sean,Sean P. Moriarty,Moriarty,2007,,,,,,,
51600,78122010,RUCKUS WIRELESS INC,Selina,Selina Y. Lo,Lo,2015,https://twitter.com/slotalking,SloTalking,,,,,
51806,62007110,MOTORCAR PARTS OF AMER INC,Selwyn,"Selwyn H. Joffe, CPA","Joffe, CPA",2016,X,X,,,,,
33238,15146R10,CENTER FINANCIAL CORP,Seon,Seon Hong Kim,Kim,2006,,,,,,,
47670,20564W10,COMSCORE INC,Serge,Serge Matta,Matta,2016,https://twitter.com/sergematta,sergematta,,,,,
29097,69487310,PACIFIC SUNWEAR CALIF INC,Seth,Seth R. Johnson,Johnson,2006,,,,,,,
30397,23282010,CYTEC INDUSTRIES INC,Shane,Shane D. Fleming,Fleming,2014,X,X,,,,,
44602,53353510,LINCOLN EDUCATIONAL SERVICES,Shaun,Shaun E. McAlmont,McAlmont,2014,https://twitter.com/ShaunMcAlmont,ShaunMcAlmont,,,,,
50890,48203R10,JUNIPER NETWORKS INC,Shaygan,Shaygan Kheradpir,Kheradpir,2014,https://twitter.com/ShayganK,ShayganK,,,,,
20029,13342B10,CAMERON INTERNATIONAL CORP,Sheldon,Sheldon R. Erikson,Erikson,2007,,,,,,,
28606,87237510,TECO ENERGY INC,Sherrill,Sherrill Wayne Hudson,Hudson,2010,,,,,,,
24887,28035810,EDGEWATER TECHNOLOGY INC,Shirley,Shirley Singleton,Singleton,2016,X,X,,,,,
52159,85208M10,SPROUTS FARMERS MARKET,Shon,Shon A. Boney,Boney,2012,,,,,,,
1326,53245710,LILLY (ELI) & CO,Sidney,Sidney Taurel,Taurel,2007,,,,,,,
34860,53679710,LITHIA MOTORS INC -CL A,Sidney,Sidney B. DeBoer,DeBoer,2011,,,,,,,
28264,55377710,MTS SYSTEMS CORP,Sidney,"Sidney W. Emery, Jr.","Emery, Jr.",2007,,,,,,,
38148,74727710,QLOGIC CORP,Simon,Simon Biddiscombe,Biddiscombe,2012,,,,,,,
34703,45666Q10,INFORMATICA CORP,Sohaib,Sohaib Abbasi,Abbasi,2014,X,X,,,,,
37639,15102010,CELGENE CORP,Sol,Sol J. Barer,Barer,2009,,,,,,,
31583,97186T10,WILSHIRE BANCORP INC,Soo Bong,Soo Bong Min,Min,2007,,,,,,,
34625,30225T10,EXTRA SPACE STORAGE INC,Spencer,Spencer F. Kirk,Kirk,2016,X,X,,,,,
58533,70931T10,PENNYMAC MORTGAGE INVEST TR,Stanford,Stanford Lee Kurland,Kurland,2016,X,X,,,,,
7385,98939010,ZENITH NATIONAL INSURANCE CP,Stanley,Stanley Robert Zax,Zax,2009,,,,,,,
17664,62941060,NTN BUZZTIME INC,Stanley,Stanley B. Kinsey,Kinsey,2006,,,,,,,
5828,20172310,COMMERCIAL METALS,Stanley,Stanley A. Rabin,Rabin,2006,,,,,,,
46189,1449110,ALEXANDER & BALDWIN INC,Stanley,Stanley M. Kuriyama,Kuriyama,2015,X,X,,,,,
35061,87546510,TANGER FACTORY OUTLET CTRS,Stanley,Stanley K. Tanger,Tanger,2008,,,,,,,
18399,57686G10,MATSON INC,Stanley,Stanley M. Kuriyama,Kuriyama,2011,,,,,,,
35537,78464R10,SRA INTERNATIONAL INC,Stanton,Stanton David Sloane,Sloane,2012,https://twitter.com/DrStantonSloane,DrStantonSloane,,,,,
51701,20582620,COMTECH TELECOMMUN,Stanton,Stanton David Sloane,Sloane,2016,https://twitter.com/DrStantonSloane,DrStantonSloane,,,,,
53730,75121210,RALPH LAUREN CORP,Stefan,Stefan Larsson,Larsson,2016,https://twitter.com/claes_stefan,claes_stefan,???,,,???,
46942,26885G10,ERA GROUP INC,Sten,Sten L. Gustafson,Gustafson,2014,X,X,,,,,
45562,52989810,LIBBEY INC,Stephanie,Stephanie A. Streeter,Streeter,2015,X,X,,,,,
27286,797410,ADVENT SOFTWARE INC,Stephanie,Stephanie G. DiMarco,DiMarco,2011,,,,,,,
31258,00826T10,AFFYMETRIX INC,Stephen,"Stephen P. A. Fodor, Ph.D.","Fodor, Ph.D.",2008,,,,,,,
21867,4.27E+13,ARQULE INC,Stephen,Stephen A. Hill,Hill,2007,,,,,,,
49658,15083810,CELADON GROUP INC,Stephen,Stephen Russell,Russell,2012,,,,,,,
44283,75689M10,RED ROBIN GOURMET BURGERS,Stephen,Stephen E. Carley,Carley,2016,X,X,,,,,
21862,03875Q10,ARBITRON INC,Stephen,Stephen B. Morris,Morris,2008,,,,,,,
47884,87150310,SYMANTEC CORP,Stephen,Stephen M. Bennett,Bennett,2013,,,,,,,
13847,93886220,WASHINGTON GROUP INTL INC,Stephen,Stephen G. Hanks,Hanks,2006,,,,,,,
33326,56377120,MANNATECH INC,Stephen,Stephen D. Fenstermacher,Fenstermacher,2011,,,,,,,
30896,67622010,OFFICE DEPOT INC,Stephen,Stephen A. Odland,Odland,2009,,,,,,,
21781,40413210,HCC INSURANCE HOLDINGS INC,Stephen,Stephen L. Way,Way,2006,,,,,,,
37591,43365Y10,HITTITE MICROWAVE CORP,Stephen,Stephen G. Daly,Daly,2012,,,,,,,
992,37033410,GENERAL MILLS INC,Stephen,Stephen W. Sanger,Sanger,2006,,,,,,,
49519,91732J10,US ECOLOGY INC,Stephen,Stephen A. Romano,Romano,2009,,,,,,,
18049,4.70E+14,JAKKS PACIFIC INC,Stephen,Stephen G. Berman,Berman,2016,X,X,,,,,
42774,96822320,WILEY (JOHN) & SONS -CL A,Stephen,Stephen M. Smith,Smith,2014,X,X,,,,,
26245,34346810,FLOW INTL CORP,Stephen,Stephen R. Light,Light,2006,,,,,,,
39025,58003770,MCDERMOTT INTL INC,Stephen,Stephen M. Johnson,Johnson,2013,,,,,,,
16338,78375410,RYERSON HOLDING CORP,Stephen,Stephen E. Makarewicz,Makarewicz,2010,,,,,,,
34618,03957W10,ARCHROCK INC,Stephen,Stephen A. Snider,Snider,2008,,,,,,,
13246,51841510,LATTICE SEMICONDUCTOR CORP,Stephen,Stephen A. Skaggs,Skaggs,2007,,,,,,,
43227,87157B10,SYNCHRONOSS TECHNOLOGIES,Stephen,Stephen G. Waldis,Waldis,2016,https://twitter.com/farhills2626,farhills2626,,,,,
1276,G5150210,JOHNSON CONTROLS INTL PLC,Stephen,Stephen A. Roell,Roell,2013,,,,,,,
12100,43300A20,HILTON WORLDWIDE HOLDINGS,Stephen,Stephen F. Bollenbach,Bollenbach,2006,,,,,,,
40063,58283910,MEAD JOHNSON NUTRITION CO,Stephen,Stephen W. Golsby,Golsby,2012,,,,,,,
6717,86415910,STURM RUGER & CO INC,Stephen,Stephen L. Sanetti,Sanetti,2006,,,,,,,
25293,12611710,CNA FINANCIAL CORP,Stephen,Stephen W. Lilienthal,Lilienthal,2008,,,,,,,
18554,51280710,LAM RESEARCH CORP,Stephen,Stephen G. Newberry,Newberry,2011,,,,,,,
26675,86366710,STRYKER CORP,Stephen,Stephen P. MacMillan,MacMillan,2011,,,,,,,
43149,11434010,BROOKS AUTOMATION INC,Stephen,Stephen S. Schwartz,Schwartz,2016,X,X,,,,,
11159,5461510,AXSYS TECHNOLOGIES INC,Stephen,Stephen W. Bershad,Bershad,2008,,,,,,,
19013,86816810,SUPERIOR INDUSTRIES INTL,Stephen,Stephen J. Borick,Borick,2013,,,,,,,
27794,3466310,ANGELICA CORP,Stephen,Stephen M. O'Hara,O'Hara,2007,,,,,,,
10041,12819510,CALATLANTIC GROUP INC,Stephen,Stephen J. Scarborough,Scarborough,2007,,,,,,,
51371,42226A10,HEALTHEQUITY INC,Stephen,Stephen D. Neeleman,Neeleman,2013,,,,,,,
34481,12526910,CF INDUSTRIES HOLDINGS INC,Stephen,Stephen R. Wilson,Wilson,2013,,,,,,,
37352,13959410,CAPELLA EDUCATION CO,Stephen,"Stephen G. Shank, J.D.","Shank, J.D.",2008,,,,,,,
6255,56633010,MARCUS CORP,Stephen,Stephen H. Marcus,Marcus,2008,,,,,,,
32771,73179P10,POLYONE CORP,Stephen,Stephen D. Newlin,Newlin,2013,,,,,,,
10235,3833610,APTARGROUP INC,Stephen,Stephen J. Hagge,Hagge,2016,X,X,,,,,
8632,59501710,MICROCHIP TECHNOLOGY INC,Stephen,Stephen Sanghi,Sanghi,2016,X,X,,,,,
53720,23833710,DAVE & BUSTER'S ENTMT INC,Stephen,Stephen M. King,King,2016,X,X,,,,,
25447,74531093,PUGET ENERGY INC,Stephen,Stephen P. Reynolds,Reynolds,2010,,,,,,,
13201,6777410,BARNES & NOBLE INC,Stephen,Stephen Riggio,Riggio,2009,,,,,,,
44146,30252010,F N B CORP/FL,Stephen,"Stephen J. Gurgovits, Sr.","Gurgovits, Sr.",2011,,,,,,,
1091,41025210,HANDLEMAN CO,Stephen,Stephen Strome,Strome,2007,,,,,,,
25661,79377W10,SAKS INC,Stephen,Stephen Irving Sadove,Sadove,2012,,,,,,,
13339,57328410,MARTIN MARIETTA MATERIALS,Stephen,"Stephen P. Zelnak, Jr.","Zelnak, Jr.",2009,,,,,,,
20375,46120210,INTUIT INC,Stephen,Stephen M. Bennett,Bennett,2007,,,,,,,
13993,67459910,OCCIDENTAL PETROLEUM CORP,Stephen,Stephen I. Chazen,Chazen,2015,X,X,,,,,
29729,57290110,MARTEK BIOSCIENCES CORP,Steve,Steve Dubin,Dubin,2010,,,,,,,
22967,60740F10,MOBILE MINI INC,Steven,Steven G. Bunger,Bunger,2012,,,,,,,
31232,85569C10,STARTEK INC,Steven,Steven D. Butler,Butler,2006,,,,,,,
13898,3783310,APPLE INC,Steven,Steven P. Jobs,Jobs,2011,,,,,,,
13918,96216610,WEYERHAEUSER CO,Steven,Steven R. Rogel,Rogel,2007,,,,,,,
30452,H8817H10,TRANSOCEAN LTD,Steven,Steven Leon Newman,Newman,2014,X,X,,,,,
49634,1.25E+14,CDK GLOBAL INC,Steven,Steven J. Anenen,Anenen,2016,X,X,,,,,
31010,8930210,BIG LOTS INC,Steven,Steven S. Fishman,Fishman,2012,,,,,,,
18236,92870310,VOLT INFO SCIENCES INC,Steven,Steven A. Shaw,Shaw,2011,,,,,,,
7898,48268610,K-SWISS INC -CL A,Steven,Steven B. Nichols,Nichols,2012,,,,,,,
43948,26924640,E TRADE FINANCIAL CORP,Steven,Steven J. Freiberg,Freiberg,2012,,,,,,,
38078,74758210,QUALITY SYSTEMS INC,Steven,Steven T. Plochocki,Plochocki,2014,X,X,,,,,
21942,12541M10,CH ENERGY GROUP INC,Steven,Steven Van Auken Lant,Van Auken Lant,2012,,,,,,,
38090,26969P10,EAGLE MATERIALS INC,Steven,Steven R. Rowley,Rowley,2015,X,X,,,,,
20297,58306220,MEADE INSTRUMENTS CORP,Steven,Steven G. Murdock,Murdock,2012,,,,,,,
22709,3938040,ARCH COAL INC,Steven,Steven F. Leer,Leer,2011,,,,,,,
37167,84546710,SOUTHWESTERN ENERGY CO,Steven,Steven L. Mueller,Mueller,2015,X,X,,,,,
35988,88833920,TITANIUM METALS CORP,Steven,Steven L. Watson,Watson,2009,,,,,,,
36849,50180330,LCA VISION INC,Steven,Steven C. Straus,Straus,2009,,,,,,,
20521,22890310,CRYOLIFE INC,Steven,Steven G. Anderson,Anderson,2014,X,X,,,,,
24426,96945710,WILLIAMS COS INC,Steven,Steven J. Malcolm,Malcolm,2010,,,,,,,
28555,45073V10,ITT INC,Steven,Steven R. Loranger,Loranger,2011,,,,,,,
46121,40990010,HANCOCK FABRICS INC,Steven,Steven R. Morgan,Morgan,2014,X,X,,,,,
3667,67083710,OGE ENERGY CORP,Steven,Steven E. Moore,Moore,2007,,,,,,,
12152,71344810,PEPSICO INC,Steven,Steven S. Reinemund,Reinemund,2006,,,,,,,
35239,98419J20,XOMA CORP,Steven,Steven B. Engle,Engle,2011,,,,,,,
45670,14166510,CAREER EDUCATION CORP,Steven,Steven H. Lesnik,Lesnik,2012,,,,,,,
53005,05990K10,BANC OF CALIFORNIA INC,Steven,"Steven A. Sugarman, J.D.","Sugarman, J.D.",2016,X,X,,,,,
36376,69354N10,PRA GROUP INC,Steven,Steven D. Fredrickson,Fredrickson,2016,X,X,,,,,
36365,69327R10,PDC ENERGY INC,Steven,Steven R. Williams,Williams,2007,,,,,,,
36359,70159Q10,PARKWAY PROPERTIES INC,Steven,Steven G. Rogers,Rogers,2011,,,,,,,
26366,23282860,CYTRX CORP,Steven,Steven A. Kriegsman,Kriegsman,2016,X,X,,,,,
4929,78651420,SAFEWAY INC,Steven,Steven A. Burd,Burd,2012,,,,,,,
5134,62671710,MURPHY OIL CORP,Steven,Steven A. Coss,Coss,2013,,,,,,,
25877,71377A10,PERFORMANCE FOOD GROUP CO,Steven,Steven L. Spinner,Spinner,2007,,,,,,,
2469,59491810,MICROSOFT CORP,Steven,Steven A. Ballmer,Ballmer,2014,https://twitter.com/steven_ballmer,Steven_Ballmer,,,,,
7042,87823710,TECH DATA CORP,Steven,Steven A. Raymund,Raymund,2006,,,,,,,
19869,85362610,STANDARD MICROSYSTEMS CORP,Steven,Steven J. Bilodeau,Bilodeau,2008,,,,,,,
33438,58306220,MEADE INSTRUMENTS CORP,Steven,Steven L. Muellner,Muellner,2008,,,,,,,
